4084,设置,shè zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4085,社区,shè qū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4086,涉及,shè jí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4087,摄取,shè qǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4088,摄氏度,shè shì dù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4089,深奥,shēn ào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4090,深沉,shēn chén,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4091,深情厚谊,shēn qíng hòu yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4092,申报,shēn bào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4093,绅士,shēn shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4094,呻吟,shēn yín,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4095,神奇,shén qí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4096,神气,shén qì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4097,神情,shén qíng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4098,神色,shén sè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4099,神圣,shén shèng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4100,神态,shén tài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4101,神仙,shén xiān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4102,审查,shěn chá,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4103,审理,shěn lǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4104,审美,shěn měi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4105,审判,shěn pàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4106,渗透,shèn tòu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4107,慎重,shèn zhòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4108,生存,shēng cún,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4109,生机,shēng jī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4110,生理,shēng lǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4111,生疏,shēng shū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4112,生态,shēng tài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4113,生物,shēng wù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4114,生效,shēng xiào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4115,生锈,shēng xiù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4116,生育,shēng yù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4117,牲畜,shēng chù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4118,声明,shēng míng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4119,声势,shēng shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4120,声誉,shēng yù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4121,省会,shěng huì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4122,盛产,shèng chǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4123,盛开,shèng kāi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4124,盛情,shèng qíng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4125,盛行,shèng xíng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4126,胜负,shèng fù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4127,失误,shī wù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4128,失踪,shī zōng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4129,师范,shī fàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4130,施加,shī jiā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4131,施展,shī zhǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4132,尸体,shī tǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4133,拾,shí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4134,十足,shí zú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4135,识别,shí bié,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4136,时差,shí chā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4137,时常,shí cháng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4138,时而,shí ér,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4139,时光,shí guāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4140,时机,shí jī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4141,时事,shí shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4142,时装,shí zhuāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4143,实惠,shí huì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4144,实力,shí lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4145,实施,shí shī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4146,实事求是,shí shì qiú shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4147,实质,shí zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4148,石油,shí yóu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4149,使命,shǐ mìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4150,是非,shì fēi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4151,试图,shì tú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4152,试验,shì yàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4153,势必,shì bì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4154,势力,shì li,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4155,世代,shì dài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4156,世界观,shì jiè guān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4157,示范,shì fàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4158,示威,shì wēi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4159,示意,shì yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4160,释放,shì fàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4161,事故,shì gù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4162,事迹,shì jì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4163,事件,shì jiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4164,事态,shì tài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4165,事务,shì wù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4166,事项,shì xiàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4167,事业,shì yè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4168,适宜,shì yí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4169,视力,shì lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4170,视线,shì xiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4171,视野,shì yě,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4172,逝世,shì shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4173,收藏,shōu cáng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4174,收缩,shōu suō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4175,收益,shōu yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4176,收音机,shōu yīn jī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4177,手法,shǒu fǎ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4178,手势,shǒu shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4179,手艺,shǒu yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4180,首要,shǒu yào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4181,守护,shǒu hù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4182,受罪,shòu zuì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4183,授予,shòu yǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4184,书法,shū fǎ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4185,书籍,shū jí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4186,书记,shū ji,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4187,书面,shū miàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4188,舒畅,shū chàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4189,疏忽,shū hu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4190,数,shǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4191,竖,shù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4192,束,shù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4193,束缚,shù fù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4194,树立,shù lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4195,数额,shù é,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4196,数目,shù mù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4197,耍,shuǎ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4198,衰老,shuāi lǎo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4199,衰退,shuāi tuì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4200,率领,shuài lǐng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4201,涮,shuàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4202,双胞胎,shuāng bāo tāi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4203,爽快,shuǎng kuai,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4204,水利,shuǐ lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4205,水龙头,shuǐ lóng tóu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4206,水泥,shuǐ ní,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4207,司法,sī fǎ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4208,司令,sī lìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4209,思念,sī niàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4210,思索,sī suǒ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4211,思维,sī wéi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4212,思绪,sī xù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4213,私自,sī zì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4214,斯文,sī wén,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4215,死亡,sǐ wáng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4216,四肢,sì zhī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4217,肆无忌惮,sì wú jì dàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4218,饲养,sì yǎng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4219,耸,sǒng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4220,艘,sōu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4221,搜索,sōu suǒ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4222,苏醒,sū xǐng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4223,俗话,sú huà,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4224,塑造,sù zào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4225,素食,sù shí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4226,素质,sù zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4227,诉讼,sù sòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4228,算了,suàn le,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4229,算数,suàn shù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4230,随即,suí jí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4231,随身,suí shēn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4232,随手,suí shǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4233,随意,suí yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4234,岁月,suì yuè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4235,隧道,suì dào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4236,损坏,sǔn huài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4237,索赔,suǒ péi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4238,索性,suǒ xìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4239,塌,tā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4240,踏实,tā shi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4241,台风,tái fēng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4242,太空,tài kōng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4243,泰斗,tài dǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4244,瘫痪,tān huàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4245,贪婪,tān lán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4246,贪污,tān wū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4247,摊儿,tān r,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4248,弹性,tán xìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4249,坦白,tǎn bái,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4250,探测,tàn cè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4251,探索,tàn suǒ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4252,探讨,tàn tǎo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4253,探望,tàn wàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4254,叹气,tàn qì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4255,糖葫芦,táng hú lu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4256,倘若,tǎng ruò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4257,掏,tāo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4258,滔滔不绝,tāo tāo bù jué,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4259,陶瓷,táo cí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4260,淘气,táo qì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4261,淘汰,táo tài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4262,讨价还价,tǎo jià huán jià,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4263,特长,tè cháng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4264,特定,tè dìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4265,特色,tè sè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4266,提拔,tí bá,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4267,提炼,tí liàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4268,提示,tí shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4269,提议,tí yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4270,题材,tí cái,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4271,体谅,tǐ liàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4272,体面,tǐ miàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4273,体系,tǐ xì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4274,天才,tiān cái,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4275,天伦之乐,tiān lún zhī lè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4276,天然气,tiān rán qì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4277,天生,tiān shēng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4278,天堂,tiān táng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4279,天文,tiān wén,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4280,田径,tián jìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4281,舔,tiǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4282,挑剔,tiāo ti,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4283,条款,tiáo kuǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4284,条理,tiáo lǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4285,条约,tiáo yuē,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4286,调和,tiáo hé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4287,调剂,tiáo jì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4288,调节,tiáo jié,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4289,调解,tiáo jiě,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4290,调料,tiáo liào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4291,挑拨,tiǎo bō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4292,挑衅,tiǎo xìn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4293,跳跃,tiào yuè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4294,停泊,tíng bó,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4295,停顿,tíng dùn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4296,停滞,tíng zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4297,亭子,tíng zi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4298,挺拔,tǐng bá,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4299,通货,tōng huò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4300,通俗,tōng sú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4301,通用,tōng yòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4302,铜矿,tóng kuàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4303,同胞,tóng bāo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4304,同志,tóng zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4305,童话,tóng huà,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4306,统筹兼顾,tǒng chóu jiān gù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4307,统计,tǒng jì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4308,统统,tǒng tǒng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4309,投机,tóu jī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4310,投票,tóu piào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4311,投降,tóu xiáng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4312,投掷,tóu zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4313,秃,tū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4314,突破,tū pò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4315,图案,tú àn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4316,徒弟,tú dì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4317,途径,tú jìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4318,涂抹,tú mǒ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4319,土壤,tǔ rǎng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4320,团结,tuán jié,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4321,团体,tuán tǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4322,团圆,tuán yuán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4323,推测,tuī cè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4324,推翻,tuī fān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4325,推理,tuī lǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4326,推论,tuī lùn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4327,推销,tuī xiāo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4328,吞咽,tūn yàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4329,脱离,tuō lí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4330,拖延,tuō yán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4331,托运,tuō yùn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4332,妥当,tuǒ dang,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4333,妥善,tuǒ shàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4334,妥协,tuǒ xié,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4335,椭圆,tuǒ yuán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4336,唾沫,tuò mo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4337,挖掘,wā jué,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4338,娃娃,wá wa,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4339,瓦解,wǎ jiě,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4340,哇,wa,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4341,歪曲,wāi qū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4342,外表,wài biǎo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4343,外行,wài háng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4344,外界,wài jiè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4345,外向,wài xiàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4346,丸,wán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4347,完备,wán bèi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4348,完毕,wán bì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4349,玩弄,wán nòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4350,玩意儿,wán yì r,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4351,顽固,wán gù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4352,顽强,wán qiáng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4353,挽回,wǎn huí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4354,挽救,wǎn jiù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4355,惋惜,wǎn xī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4356,万分,wàn fēn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4357,往常,wǎng cháng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4358,往事,wǎng shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4359,网络,wǎng luò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4360,妄想,wàng xiǎng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4361,微不足道,wēi bù zú dào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4362,微观,wēi guān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4363,威风,wēi fēng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4364,威力,wēi lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4365,威望,wēi wàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4366,威信,wēi xìn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4367,危机,wēi jī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4368,违背,wéi bèi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4369,维持,wéi chí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4370,维生素,wéi shēng sù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4371,维修,wéi xiū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4372,唯独,wéi dú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4373,为难,wéi nán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4374,为期,wéi qī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4375,为首,wéi shǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4376,委员,wěi yuán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4377,伪造,wěi zào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4378,胃口,wèi kǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4379,位于,wèi yú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4380,未免,wèi miǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4381,畏惧,wèi jù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4382,卫星,wèi xīng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4383,慰问,wèi wèn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4384,温带,wēn dài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4385,温和,wēn hé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4386,文凭,wén píng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4387,文物,wén wù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4388,文献,wén xiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4389,文雅,wén yǎ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4390,文艺,wén yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4391,问世,wèn shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4392,窝,wō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4393,乌黑,wū hēi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4394,污蔑,wū miè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4395,诬陷,wū xiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4396,无比,wú bǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4397,无偿,wú cháng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4398,无耻,wú chǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4399,无从,wú cóng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4400,无动于衷,wú dòng yú zhōng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4401,无非,wú fēi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4402,无精打采,wú jīng dǎ cǎi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4403,无可奉告,wú kě fèng gào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4404,无可奈何,wú kě nài hé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4405,无赖,wú lài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4406,无理取闹,wú lǐ qǔ nào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
4407,无能为力,wú néng wéi lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
